project,issue type,issue_status,issue_num,user_name,datetime,comment type,related_issue,issue_url,,,
MONAI,Functional,Closed,#3482,Nic-Ma,6-Jan-22,Solved,#3593,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,gigony,13-Jan-22,Modified,Project-MONAI/monai-deploy-app-sdk#213,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,dbericat,13-Jan-22,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,19-Feb-22,Solved,#3822,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,21-Feb-22,Solved,#3832,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,ericspod,21-Feb-22,Solved,#3834,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,28-Feb-22,Solved,#3865,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,2-Mar-22,Modified,google/python-fire#356,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,11-Mar-22,Modified,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,17-Mar-22,Modified,#3966,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,wyli,22-Mar-22,Solved,#3982,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,24-Mar-22,Solved,#3994,https://github.com/Project-MONAI/MONAI/issues/3482,,,
MONAI,Functional,Closed,#3482,Nic-Ma,4-Apr-22,Closed,,https://github.com/Project-MONAI/MONAI/issues/3482,,,
spaCy,Functional,Closed,#4046,tomtel,30-Jul-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,BreakBB,30-Jul-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,tomtel,30-Jul-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,tomtel,30-Jul-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,ines,30-Jul-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,lock,29-Aug-19,Commented,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,tomtel,30-Jul-19,Modified,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,ines,30-Jul-19,Modified,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,no-response,30-Jul-19,Modified,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,ines,30-Jul-19,Closed,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,ines,30-Jul-19,Modified,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#4046,lock,29-Aug-19,Modified,,https://github.com/explosion/spaCy/issues/4046,,,
spaCy,Functional,Closed,#1471,k-nut,28-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,28-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,28-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,emste,30-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,31-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,k-nut,31-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,31-Oct-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,k-nut,1-Nov-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,1-Nov-17,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,lock,8-May-18,Commented,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,28-Oct-17,Modified,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,28-Oct-17,Modified,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,28-Oct-17,Modified,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,31-Oct-17,Modified,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,ines,1-Nov-17,Closed,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#1471,lock,8-May-18,Modified,,https://github.com/explosion/spaCy/issues/1471,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,5-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,6-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,6-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,6-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,svlandeg,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,handsomezebra,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,svlandeg,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,7-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,19-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,rulai-huajunzeng,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,20-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,jfelectron,21-Mar-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,lock,21-Apr-19,Commented,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,6-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,19-Mar-19,Modified,#3438,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,19-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,19-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,19-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,20-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,22-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,22-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,honnibal,22-Mar-19,Solved,#3460,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,22-Mar-19,Solved,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,ines,22-Mar-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,lock,21-Apr-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
spaCy,Functional,Closed,#3356,Kiku-Reise,18-Jun-19,Modified,,https://github.com/explosion/spaCy/issues/3356,,,
susi.ai,Functional,Closed,#1632,fragm3,21-Oct-18,Commented,,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,fragm3,21-Oct-18,Modified,,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,fragm3,21-Oct-18,Solved,#1634,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,fragm3,21-Oct-18,Modified,,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,anshumanv,26-Oct-18,Solved,,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,anshumanv,26-Oct-18,Modified,,https://github.com/fossasia/susi.ai/issues/1632,,,
susi.ai,Functional,Closed,#1632,pulkit1joshi,20-Jan-20,Modified,,https://github.com/fossasia/susi.ai/issues/1632,,,
firefox-voice,Voice Control,Open,#950,ianb,4-Feb-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,6-Feb-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,5-Feb-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,5-Feb-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,6-Feb-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,6-Feb-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
firefox-voice,Voice Control,Open,#950,ianb,20-Feb-20,Modified,#1037,https://github.com/mozilla-extensions/firefox-voice/issues/950,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#77,dharani211,28-Aug-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/77,,,
datasets,Functional,Open,#433,ArneBinder,24-Jul-20,Commented,,https://github.com/huggingface/datasets/issues/433,,,
datasets,Functional,Open,#433,thomwolf,29-Jul-20,Commented,,https://github.com/huggingface/datasets/issues/433,,,
datasets,Functional,Open,#433,ArneBinder,29-Jul-20,Commented,,https://github.com/huggingface/datasets/issues/433,,,
datasets,Functional,Open,#433,ArneBinder,31-Jul-20,Commented,,https://github.com/huggingface/datasets/issues/433,,,
susi_server,Functional,Closed,#632,abishekvashok,20-Dec-17,Commented,,https://github.com/fossasia/susi_server/issues/632,,,
susi_server,Functional,Closed,#632,RahulMetre03,21-Dec-17,Commented,,https://github.com/fossasia/susi_server/issues/632,,,
susi_server,Functional,Closed,#632,abishekvashok,21-Dec-17,Commented,,https://github.com/fossasia/susi_server/issues/632,,,
susi_server,Functional,Closed,#632,abishekvashok,20-Dec-17,Solved,#635,https://github.com/fossasia/susi_server/issues/632,,,
susi_server,Functional,Closed,#632,the-dagger,30-Dec-17,Solved,,https://github.com/fossasia/susi_server/issues/632,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#102,Wolfman1219,17-Aug-22,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/102,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#102,AbdouBou,26-Aug-22,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/102,,,
firefox-voice,New Requriment ,Open,#359,awallin,2-Oct-19,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,lelouchB,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,awallin,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,lelouchB,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,lelouchB,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,lelouchB,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,awallin,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,lelouchB,19-Mar-20,Commented,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,ianb,3-Oct-19,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
firefox-voice,New Requriment ,Open,#359,awallin,19-Mar-20,Modified,,https://github.com/mozilla-extensions/firefox-voice/issues/359,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,pietmlr,27-Nov-20,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,pietmlr,27-Nov-20,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,NoCodeAvaible,5-Mar-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,pietmlr,5-Mar-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,NoCodeAvaible,16-Mar-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,NoCodeAvaible,16-Mar-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,Jochen-sys,12-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,CracKCatZ,12-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#30,Jochen-sys,11-May-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/30,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,9-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,10-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,11-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,15-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,15-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,17-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,NoCodeAvaible,18-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,20-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,21-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,CracKCatZ,21-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
A-Hackers-AI-Voice-Assistant,Functional,Open,#53,Jochen-sys,24-Apr-21,Commented,,https://github.com/LearnedVector/A-Hackers-AI-Voice-Assistant/issues/53,,,
